Date_Stock,Open,High,Low,Close,Volume,Sentiment_Score,MA_5,MA_10,MA_20,RSI_14,MACD,MACD_signal,Volatility_10,Decayed_Sentiment,Decayed_Prediction
2017-07-26,178.0,190.0,175.0,187.0,4170.0,0.0,179.0,163.8,134.1,87.39495798319328,18.921858501353,12.218865813936583,18.15244091330712,0.0,Neutral
2017-07-25,184.0,181.0,178.0,178.0,260.0,0.0,173.6,157.6,130.0,86.48648648648648,17.609675416500153,10.543117642082478,19.856149341366827,0.0,Neutral
2017-07-24,181.0,190.0,184.0,184.0,520.0,0.0,169.0,151.2,126.35,88.88888888888889,16.595075545775245,8.776478198478058,22.66568625330655,0.0,Neutral
2017-07-23,165.0,181.0,168.0,181.0,5260.0,0.0,160.4,143.2,122.5,87.73584905660377,14.447785157384203,6.821828861653761,23.887700228825274,0.0,Neutral
2017-07-20,160.0,165.0,157.0,165.0,4580.0,0.0,154.2,135.0,118.8,83.69565217391305,11.802366732094043,4.91533978772115,23.541924777346054,0.0,Neutral
2017-07-19,155.0,163.0,157.0,160.0,950.0,0.0,148.6,128.3,116.0,82.75862068965517,9.88327097134777,3.193583051627926,23.5893101966877,0.0,Neutral
2017-07-18,141.0,155.0,143.0,155.0,1760.0,0.0,141.6,122.0,113.4,79.76190476190476,7.799141168048351,1.5211610716979647,22.57333727111601,0.0,Neutral
2017-07-17,150.0,159.0,139.0,141.0,1940.0,0.0,133.4,116.5,110.95,75.71428571428571,5.534682529392768,-0.04833395238963201,20.216879636141247,0.0,Neutral
2017-07-16,137.0,150.0,139.0,150.0,2340.0,0.0,126.0,112.5,109.3,84.12698412698413,3.989359939263025,-1.444088072835232,18.733511268431375,0.0,Neutral
2017-07-13,125.0,137.0,127.0,137.0,60.0,0.0,115.8,107.8,107.5,80.0,1.0425756887445061,-2.802450075859796,13.423031616508219,0.0,Neutral
2017-07-12,114.0,125.0,116.0,125.0,60.0,0.0,108.0,104.4,106.25,70.0,-1.4101209464808733,-3.7637065170108714,8.669230390037944,0.0,Neutral
2017-07-11,104.0,114.0,106.0,114.0,330.0,0.0,102.4,102.4,105.4,60.0,-3.2983247107651863,-4.352102909643371,4.857983120596662,0.0,Neutral
2017-07-10,99.0,104.0,100.0,104.0,30.0,0.0,99.6,101.5,105.2,45.45454545454546,-4.540383701386034,-4.615547459362917,2.915475947423025,0.0,Neutral
2017-07-04,98.0,99.0,99.0,99.0,5160.0,0.0,99.0,101.8,105.6,26.31578947368422,-5.041478868303727,-4.634338398857137,3.326659986633563,0.0,Neutral
2017-06-25,97.0,98.0,98.0,98.0,800.0,0.0,99.8,102.6,106.3,16.666666666666657,-5.09863700690336,-4.532553281495489,3.5339622081865767,0.0,Neutral
2012-01-16,100.0,98.0,97.0,97.0,250.0,0.0,100.8,103.7,107.15,20.0,-4.9956114018883255,-4.391032350143521,3.653004851412925,0.0,Neutral
2012-01-12,101.0,100.0,100.0,100.0,300.0,0.0,102.4,104.8,108.15,34.61538461538463,-4.68963164564164,-4.2398875872073205,3.0110906108366176,0.0,Neutral
2012-01-11,103.0,103.0,101.0,101.0,100.0,0.0,103.4,105.4,109.2,33.33333333333333,-4.536331932822904,-4.127451572598741,2.5033311140694794,0.0,Neutral
2012-01-09,103.0,103.0,103.0,103.0,10.0,0.0,104.6,106.1,110.4,33.33333333333333,-4.376500925802304,-4.025231482542699,2.0789954839353975,0.0,Neutral
2012-01-03,105.0,103.0,103.0,103.0,90.0,0.0,105.4,107.2,111.6,32.14285714285715,-4.312476608829797,-3.937414121727797,2.9739610697596257,0.0,Neutral
2011-12-13,105.0,105.0,105.0,105.0,50.0,0.0,106.6,108.1,112.75,32.14285714285715,-4.168031366310984,-3.843648499952297,2.9230881691193784,0.0,Neutral
2011-12-12,107.0,105.0,105.0,105.0,120.0,0.0,107.2,108.4,113.6,30.0,-4.126677164167916,-3.7625527833626244,2.7162065049953346,0.0,Neutral
2011-11-22,107.0,107.0,107.0,107.0,60.0,0.0,107.4,108.9,114.45,28.125,-4.013869769226503,-3.6715216881613015,2.4698178070459216,0.0,Neutral
2011-11-08,109.0,107.0,105.0,107.0,170.0,0.0,107.6,109.4,114.9,25.000000000000014,-4.0151393157670725,-3.5859346678950006,2.5473297566059134,0.0,Neutral
2011-11-06,108.0,110.0,109.0,109.0,110.0,0.0,109.0,110.0,115.3,25.000000000000014,-3.9583576923949693,-3.4786335059269824,2.624669291337456,0.0,Neutral
2011-11-03,106.0,108.0,108.0,108.0,50.0,0.0,109.6,110.6,115.55,25.000000000000014,-4.03194394485611,-3.3587024593099857,3.0258148581095408,0.0,Neutral
2011-11-02,108.0,106.0,106.0,106.0,200.0,0.0,109.6,111.5,115.85,28.94736842105263,-3.9654021224358615,-3.1903920879234544,3.472111109333393,0.0,Neutral
2011-10-13,114.0,112.0,108.0,108.0,140.0,0.0,110.4,113.0,116.25,30.555555555555557,-3.6191556200385833,-2.9966395792953526,4.027681991198274,0.0,Neutral
2011-09-26,112.0,114.0,114.0,114.0,660.0,0.0,111.2,114.7,116.65,47.22222222222222,-3.3282132752327556,-2.841010569109545,5.121848624601653,0.0,Neutral
2011-09-22,108.0,112.0,110.0,112.0,20.0,0.0,111.0,116.0,116.85,45.714285714285715,-3.519363762040868,-2.7192098925787422,6.411794687223812,0.0,Neutral
2011-09-19,110.0,108.0,108.0,108.0,30.0,0.0,111.6,117.4,117.25,40.625,-3.508514183209897,-2.5191714252132105,6.947421584060301,0.0,Neutral
2011-09-12,112.0,110.0,110.0,110.0,1770.0,0.0,113.4,118.8,117.95,43.33333333333333,-3.036360514473486,-2.271835735714039,6.214677966091435,0.0,Neutral
2011-09-06,113.0,112.0,111.0,112.0,60.0,0.0,115.6,120.0,118.65,46.42857142857143,-2.5931918607121247,-2.080704541024177,5.436502143433369,0.0,Neutral
2011-09-05,115.0,113.0,113.0,113.0,70.0,0.0,118.2,120.4,119.35,44.827586206896555,-2.1934647155736258,-1.9525827111021896,4.903513479582216,0.0,Neutral
2011-08-28,117.0,115.0,115.0,115.0,30.0,0.0,121.0,120.6,120.0,44.827586206896555,-1.7531807635521517,-1.8923622099843302,4.59951688284276,0.0,Neutral
2011-08-24,121.0,119.0,117.0,117.0,110.0,0.0,123.2,120.5,120.55,44.827586206896555,-1.3693538900476199,-1.9271575715923746,4.743416490252573,0.0,Neutral
2011-08-07,125.0,123.0,121.0,121.0,240.0,0.0,124.2,120.2,121.0,48.14814814814815,-1.0631697149193116,-2.0666084919785632,5.072803301265817,0.0,Neutral
2011-08-03,127.0,125.0,125.0,125.0,60.0,0.0,124.4,119.5,121.35,52.0,-1.0641758082658157,-2.317468186243376,5.42115198909687,0.0,Neutral
2011-07-20,126.0,127.0,127.0,127.0,500.0,0.0,122.6,118.6,121.6,52.0,-1.4572537556532836,-2.6307912807377662,5.1467357508316836,0.0,Neutral
2011-07-13,122.0,126.0,124.0,126.0,20.0,0.0,120.2,117.7,,50.0,-2.1414040993274455,-2.924175662008887,4.217687623436447,0.0,Neutral
2011-07-07,122.0,122.0,122.0,122.0,270.0,0.0,117.8,117.1,,39.99999999999999,-2.8816628419904475,-3.1198685526792467,3.212821536005747,0.0,Neutral
2011-06-26,116.0,122.0,118.0,122.0,40.0,0.0,116.2,117.1,,39.99999999999999,-3.377314359469537,-3.179419980351446,3.212821536005747,0.0,Neutral
2011-06-09,115.0,116.0,116.0,116.0,90.0,0.0,114.6,117.3,,12.5,-3.9608213601869267,-3.129946385571923,3.591656999213608,0.0,Neutral
2011-06-08,114.0,115.0,115.0,115.0,90.0,0.0,114.6,118.3,,5.882352941176464,-4.0370674394998645,-2.922227641918172,4.473378042498888,0.0,Neutral
2011-05-31,114.0,114.0,112.0,114.0,340.0,0.0,115.2,119.4,,0.0,-3.973845999793838,-2.6435176925227486,4.903513479582217,0.0,Neutral
2011-05-25,114.0,114.0,114.0,114.0,90.0,0.0,116.4,120.6,,,-3.733532874935676,-2.310935615704976,4.903513479582214,0.0,Neutral
2011-05-18,116.0,114.0,114.0,114.0,30.0,0.0,118.0,121.8,,,-3.372500008299454,-1.955286300897301,4.565571644870382,0.0,Neutral
2011-05-10,118.0,118.0,116.0,116.0,120.0,0.0,120.0,123.2,,,-2.8626362402176113,-1.6009828740467622,4.02216083439956,0.0,Neutral
2011-05-05,120.0,118.0,118.0,118.0,1110.0,0.0,122.0,124.6,,,-2.3738626854627114,-1.28556953250405,3.6575644598253856,0.0,Neutral
2011-05-03,122.0,120.0,120.0,120.0,20.0,0.0,123.6,,,,-1.919117345605187,-1.0134962442643847,,0.0,Neutral
2011-05-02,124.0,122.0,122.0,122.0,80.0,0.0,124.8,,,,-1.5144188595237011,-0.7870909689291841,,0.0,Neutral
2011-04-27,126.0,124.0,124.0,124.0,90.0,0.0,125.6,,,,-1.179484881150259,-0.6052589962805547,,0.0,Neutral
2011-04-20,126.0,126.0,126.0,126.0,90.0,0.0,126.4,,,,-0.938467550482315,-0.4617025250631286,,0.0,Neutral
2011-04-19,126.0,126.0,126.0,126.0,120.0,0.0,127.2,,,,-0.8208277204227556,-0.34251126870833193,,0.0,Neutral
2011-04-05,126.0,126.0,126.0,126.0,1500.0,0.0,,,,,-0.6587372068496791,-0.22293215577972594,,0.0,Neutral
2011-03-31,128.0,126.0,126.0,126.0,230.0,0.0,,,,,-0.4422691374258534,-0.11398089301223764,,0.0,Neutral
2011-03-25,130.0,128.0,128.0,128.0,170.0,0.0,,,,,-0.15954415954416845,-0.031908831908833694,,0.0,Neutral
2011-03-24,140.0,134.0,130.0,130.0,170.0,0.0,,,,,0.0,0.0,,0.0,Neutral
